full_text,filtered,cleaned,tokenize,normalisasi,sentiment_label,sentiment_score
@YurisAbrori Setelah un dihapus memangnya jaminan skor pisa naik? gara2 kurikulum merdeka byk anak cacat dalam hal dasar macam calistung. ini lebih berbahaya dibandingkan memikirkan skor pisa turun anjer,setelah un dihapus memangnya jaminan skor pisa naik gara kurikulum merdeka byk anak cacat dalam hal dasar macam calistung ini lebih berbahaya dibandingkan memikirkan skor pisa turun anjer,telah un hapus memang jamin skor pisa naik gara kurikulum merdeka byk anak cacat dalam hal dasar macam calistung lebih bahaya banding pikir skor pisa turun anjer,"['telah', 'un', 'hapus', 'memang', 'jamin', 'skor', 'pisa', 'naik', 'gara', 'kurikulum', 'merdeka', 'byk', 'anak', 'cacat', 'dalam', 'hal', 'dasar', 'macam', 'calistung', 'lebih', 'bahaya', 'banding', 'pikir', 'skor', 'pisa', 'turun', 'anjer']",telah un hapus memang jamin skor pisa naik gara kurikulum merdeka banyak anak cacat dalam hal dasar macam calistung lebih bahaya banding pikir skor pisa turun anjer,negative,0.9968811273574829
@Robe1807 Lau kelas 12 kek gitu berarti dr sebelum SMP (saat kurikulum merdeka dimulai). Di SD nya bermasalah. Perlu diliat lebih jauh kenapa kek gitu bisa lulus SD.,lau kelas kek gitu berarti dr sebelum smp saat kurikulum merdeka dimulai di sd nya bermasalah perlu diliat lebih jauh kenapa kek gitu bisa lulus sd,lau kelas gitu arti belum smp saat kurikulum merdeka mulai sd masalah perlu liat lebih jauh kenapa gitu bisa lulus sd,"['lau', 'kelas', 'gitu', 'arti', 'belum', 'smp', 'saat', 'kurikulum', 'merdeka', 'mulai', 'sd', 'masalah', 'perlu', 'liat', 'lebih', 'jauh', 'kenapa', 'gitu', 'bisa', 'lulus', 'sd']",lau kelas gitu arti belum smp saat kurikulum merdeka mulai sd masalah perlu lihat lebih jauh kenapa gitu bisa lulus sd,negative,0.9968746900558472
Ada yang bisa joki modul ajar kurikulum merdeka smk fase f? #jokitugas #jokimakalah #jokimurah,ada yang bisa joki modul ajar kurikulum merdeka smk fase f,ada bisa joki modul ajar kurikulum merdeka smk fase f,"['ada', 'bisa', 'joki', 'modul', 'ajar', 'kurikulum', 'merdeka', 'smk', 'fase', 'f']",ada bisa joki modul ajar kurikulum merdeka smk fase f,neutral,0.9975283741950989
@AdamSyahaha @tanyarlfes Bukan fasilitas aja tapi sekolah negeri kebanyakan kalo kasus bullying gak tegas. Terus sistem zonasi jadinya gaada sekolah negeri favorit. Yg ketiga kurikulum merdeka bikin murid sekolah negeri jadi makin biasa males2an belajar.,bukan fasilitas aja tapi sekolah negeri kebanyakan kalo kasus bullying gak tegas terus sistem zonasi jadinya gaada sekolah negeri favorit yg ketiga kurikulum merdeka bikin murid sekolah negeri jadi makin biasa males an belajar,bukan fasilitas tapi sekolah negeri banyak kalo kasus bullying gak tegas sistem zonasi jadi gaada sekolah negeri favorit tiga kurikulum merdeka murid sekolah negeri jadi makin biasa males ajar,"['bukan', 'fasilitas', 'tapi', 'sekolah', 'negeri', 'banyak', 'kalo', 'kasus', 'bullying', 'gak', 'tegas', 'sistem', 'zonasi', 'jadi', 'gaada', 'sekolah', 'negeri', 'favorit', 'tiga', 'kurikulum', 'merdeka', 'murid', 'sekolah', 'negeri', 'jadi', 'makin', 'biasa', 'males', 'ajar']",bukan fasilitas tapi sekolah negeri banyak kalau kasus bullying tidak tegas sistem zonasi jadi tidak ada sekolah negeri favorit tiga kurikulum merdeka siswa sekolah negeri jadi makin biasa malas ajar,negative,0.9991922974586487
@kegblgnunfaedh Kurikulum merdeka artinya merdeka dri pelajaran hitung berhitung,kurikulum merdeka artinya merdeka dri pelajaran hitung berhitung,kurikulum merdeka arti merdeka dri ajar hitung hitung,"['kurikulum', 'merdeka', 'arti', 'merdeka', 'dri', 'ajar', 'hitung', 'hitung']",kurikulum merdeka arti merdeka dari ajar hitung hitung,neutral,0.9980813264846802
Coba sehari ngajar ke sekolah biar tau betapa kontolnya nadiem makarim dengan kurikulum merdekanya yg merdeka belajar merdeka mengajar sampah itu. ,coba sehari ngajar ke sekolah biar tau betapa kontolnya nadiem makarim dengan kurikulum merdekanya yg merdeka belajar merdeka mengajar sampah itu,coba hari ngajar sekolah tau betapa kontol nadiem makarim dengan kurikulum merdeka merdeka ajar merdeka ajar sampah itu,"['coba', 'hari', 'ngajar', 'sekolah', 'tau', 'betapa', 'kontol', 'nadiem', 'makarim', 'dengan', 'kurikulum', 'merdeka', 'merdeka', 'ajar', 'merdeka', 'ajar', 'sampah', 'itu']",coba hari ngajar sekolah tau betapa kontol nadiem makarim dengan kurikulum merdeka merdeka ajar merdeka ajar sampah itu,negative,0.9963807463645935
@kegblgnunfaedh Kurikulum Merdeka,kurikulum merdeka,kurikulum merdeka,"['kurikulum', 'merdeka']",kurikulum merdeka,neutral,0.8060258626937866
@xxabyxz @qwonidin Salah yg nyiptain nih kurikulum merdeka. krn emaknya udh effort ngelesin dan terapi si anak krn emang anaknya ada gejala adhd. Dan si anak udh bisa baca nulis wlw masih blm lancar bgt. Makanya emaknya minta jgn naikin kelas anaknya tp ngga boleh krn nih kurikulum merdeka.,salah yg nyiptain nih kurikulum merdeka krn emaknya udh effort ngelesin dan terapi si anak krn emang anaknya ada gejala adhd dan si anak udh bisa baca nulis wlw masih blm lancar bgt makanya emaknya minta jgn naikin kelas anaknya tp ngga boleh krn nih kurikulum merdeka,salah nyiptain kurikulum merdeka emaknya udh effort ngelesin terapi anak emang anak ada gejala adhd si anak udh bisa baca nulis wlw masih blm lancar bgt makanya emaknya minta jgn naikin kelas anak ngga boleh nih kurikulum merdeka,"['salah', 'nyiptain', 'kurikulum', 'merdeka', 'emaknya', 'udh', 'effort', 'ngelesin', 'terapi', 'anak', 'emang', 'anak', 'ada', 'gejala', 'adhd', 'si', 'anak', 'udh', 'bisa', 'baca', 'nulis', 'wlw', 'masih', 'blm', 'lancar', 'bgt', 'makanya', 'emaknya', 'minta', 'jgn', 'naikin', 'kelas', 'anak', 'ngga', 'boleh', 'nih', 'kurikulum', 'merdeka']",salah nyiptain kurikulum merdeka emaknya sudah effort ngelesin terapi anak memang anak ada gejala adhd si anak sudah bisa baca nulis wlw masih blm lancar sekali makanya emaknya minta jangan naikin kelas anak tidak boleh ini kurikulum merdeka,negative,0.9978836178779602
@kegblgnunfaedh Itu semua pengaruh dari kurikulum merdeka anak2 semaunya jg mau belajar,itu semua pengaruh dari kurikulum merdeka anak semaunya jg mau belajar,itu semua pengaruh kurikulum merdeka anak mau jg ajar,"['itu', 'semua', 'pengaruh', 'kurikulum', 'merdeka', 'anak', 'mau', 'jg', 'ajar']",itu semua pengaruh kurikulum merdeka anak mau juga ajar,negative,0.998412013053894
@kegblgnunfaedh Selamat datang di negara merdeka dengan kurikulum merdeka yang memerdekakan anak untuk tidak wajib mengafal perkalian/pembagian dasar.,selamat datang di negara merdeka dengan kurikulum merdeka yang memerdekakan anak untuk tidak wajib mengafal perkalian pembagian dasar,selamat datang negara merdeka dengan kurikulum merdeka merdeka anak untuk tidak wajib afal kali bagi dasar,"['selamat', 'datang', 'negara', 'merdeka', 'dengan', 'kurikulum', 'merdeka', 'merdeka', 'anak', 'untuk', 'tidak', 'wajib', 'afal', 'kali', 'bagi', 'dasar']",selamat datang negara merdeka dengan kurikulum merdeka merdeka anak untuk tidak wajib afal kali bagi dasar,neutral,0.9981890320777893
@Joenme88 @qwonidin @enjoyurlifeey Ya di twitter emang lagi trennya gitu. Pokonya salahin kurikulum merdeka/nadiem. Padahal mah yg tolol emang ortunya gak ikutan mendidik anak.,ya di twitter emang lagi trennya gitu pokonya salahin kurikulum merdeka nadiem padahal mah yg tolol emang ortunya gak ikutan mendidik anak,di twitter emang tren poko salahin kurikulum merdeka nadiem padahal yg tolol emang ortunya gak ikut didik anak,"['di', 'twitter', 'emang', 'tren', 'poko', 'salahin', 'kurikulum', 'merdeka', 'nadiem', 'padahal', 'yg', 'tolol', 'emang', 'ortunya', 'gak', 'ikut', 'didik', 'anak']",di twitter memang tren poko salahin kurikulum merdeka nadiem padahal yang bodoh memang ortunya tidak ikut didik anak,negative,0.9993941783905029
@qwonidin Kurikulum merdeka aja baru dari 2021. Kalo kelas 5 gak bisa baca itu mah yg tolol orang tuanya.,kurikulum merdeka aja baru dari kalo kelas gak bisa baca itu mah yg tolol orang tuanya,kurikulum merdeka baru kalo kelas gak bisa baca itu yg tolol orang tua,"['kurikulum', 'merdeka', 'baru', 'kalo', 'kelas', 'gak', 'bisa', 'baca', 'itu', 'yg', 'tolol', 'orang', 'tua']",kurikulum merdeka baru kalau kelas tidak bisa baca itu yang bodoh orang tua,negative,0.9991530179977417
@rainy_snowflake Tidak tertutup hanya satu faktor. Lingkungan pembelajaran dan fasilitas yang mendukung proses belajar-mengajar dan juga kurikulum tambahan. Untuk sekolah swasta bagus selain kurikulum nasional kayak kemarin kurikulum merdeka mereka punya kurikulum Cambridge dan semacamnya,tidak tertutup hanya satu faktor lingkungan pembelajaran dan fasilitas yang mendukung proses belajar mengajar dan juga kurikulum tambahan untuk sekolah swasta bagus selain kurikulum nasional kayak kemarin kurikulum merdeka mereka punya kurikulum cambridge dan semacamnya,tidak tutup hanya satu faktor lingkung ajar fasilitas dukung proses ajar ajar juga kurikulum tambah untuk sekolah swasta bagus selain kurikulum nasional kayak kemarin kurikulum merdeka mereka punya kurikulum cambridge macam,"['tidak', 'tutup', 'hanya', 'satu', 'faktor', 'lingkung', 'ajar', 'fasilitas', 'dukung', 'proses', 'ajar', 'ajar', 'juga', 'kurikulum', 'tambah', 'untuk', 'sekolah', 'swasta', 'bagus', 'selain', 'kurikulum', 'nasional', 'kayak', 'kemarin', 'kurikulum', 'merdeka', 'mereka', 'punya', 'kurikulum', 'cambridge', 'macam']",tidak tutup hanya satu faktor lingkung ajar fasilitas dukung proses ajar ajar juga kurikulum tambah untuk sekolah swasta bagus selain kurikulum nasional seperti kemarin kurikulum merdeka mereka punya kurikulum cambridge macam,positive,0.9911510348320007
@kegblgnunfaedh kocak nih orang pada nyalahin kurikulum padahal kurikulum merdeka baru tahun ini dia kelas 12 jadi harus nya pelajaran itu ada di kelas 3~4 SD jadi kurikulum apa ya waktu dia SD kelas 3~4? siapa ya mentri pendidikan nya? ntah lah‍️ ,kocak nih orang pada nyalahin kurikulum padahal kurikulum merdeka baru tahun ini dia kelas jadi harus nya pelajaran itu ada di kelas sd jadi kurikulum apa ya waktu dia sd kelas siapa ya mentri pendidikan nya ntah lah,kocak orang nyalahin kurikulum padahal kurikulum merdeka baru tahun dia kelas jadi harus ajar itu ada kelas sd jadi kurikulum apa waktu dia sd kelas siapa tri didik ntah,"['kocak', 'orang', 'nyalahin', 'kurikulum', 'padahal', 'kurikulum', 'merdeka', 'baru', 'tahun', 'dia', 'kelas', 'jadi', 'harus', 'ajar', 'itu', 'ada', 'kelas', 'sd', 'jadi', 'kurikulum', 'apa', 'waktu', 'dia', 'sd', 'kelas', 'siapa', 'tri', 'didik', 'ntah']",kocak orang nyalahin kurikulum padahal kurikulum merdeka baru tahun dia kelas jadi harus ajar itu ada kelas sd jadi kurikulum apa waktu dia sd kelas siapa tri didik entah,negative,0.998843789100647
@YurisAbrori Peningkatan kualitas apa yg dikasih kurikulum merdeka ini kalo boleh tau?,peningkatan kualitas apa yg dikasih kurikulum merdeka ini kalo boleh tau,tingkat kualitas apa kasih kurikulum merdeka kalo boleh tau,"['tingkat', 'kualitas', 'apa', 'kasih', 'kurikulum', 'merdeka', 'kalo', 'boleh', 'tau']",tingkat kualitas apa kasih kurikulum merdeka kalau boleh tau,neutral,0.990387499332428
Untuk kalkulasi dasar gini asumsi kelas 2-3 artinya waktu SD mereka dapat sedikit K13 dan Kurikulum Merdeka. Bisa jadi emang Kurikulum Merdeka ini bermasalah.,untuk kalkulasi dasar gini asumsi kelas artinya waktu sd mereka dapat sedikit k dan kurikulum merdeka bisa jadi emang kurikulum merdeka ini bermasalah,untuk kalkulasi dasar gin asumsi kelas arti sd mereka dapat sedikit dan kurikulum merdeka bisa jadi emang kurikulum merdeka masalah,"['untuk', 'kalkulasi', 'dasar', 'gin', 'asumsi', 'kelas', 'arti', 'sd', 'mereka', 'dapat', 'sedikit', 'dan', 'kurikulum', 'merdeka', 'bisa', 'jadi', 'emang', 'kurikulum', 'merdeka', 'masalah']",untuk kalkulasi dasar gin asumsi kelas arti sd mereka dapat sedikit dan kurikulum merdeka bisa jadi memang kurikulum merdeka masalah,neutral,0.9815083146095276
kurikulum merdeka itu mengembangkan kesadaran anak untuk belajar tapi itu ga cocok untuk Indonesia sebab ga punya kesadaran untuk belajar kurikulum pendidikan yg cocok buat kita itu harus dipaksa keras kek china/korsel/jepang singkatnya kek hunger games .,kurikulum merdeka itu mengembangkan kesadaran anak untuk belajar tapi itu ga cocok untuk indonesia sebab ga punya kesadaran untuk belajar kurikulum pendidikan yg cocok buat kita itu harus dipaksa keras kek china korsel jepang singkatnya kek hunger games,kurikulum merdeka itu kembang sadar anak untuk ajar tapi itu ga cocok untuk indonesia sebab ga punya sadar untuk ajar kurikulum didik cocok kita itu harus paksa keras china korsel jepang singkat hunger games,"['kurikulum', 'merdeka', 'itu', 'kembang', 'sadar', 'anak', 'untuk', 'ajar', 'tapi', 'itu', 'ga', 'cocok', 'untuk', 'indonesia', 'sebab', 'ga', 'punya', 'sadar', 'untuk', 'ajar', 'kurikulum', 'didik', 'cocok', 'kita', 'itu', 'harus', 'paksa', 'keras', 'china', 'korsel', 'jepang', 'singkat', 'hunger', 'games']",kurikulum merdeka itu kembang sadar anak untuk ajar tapi itu tidak cocok untuk indonesia sebab tidak punya sadar untuk ajar kurikulum didik cocok kita itu harus paksa keras china korsel jepang singkat hunger games,negative,0.9989475607872009
@kegblgnunfaedh Apakah ini dampak dari kurikulum merdeka?,apakah ini dampak dari kurikulum merdeka,apakah dampak kurikulum merdeka,"['apakah', 'dampak', 'kurikulum', 'merdeka']",apakah dampak kurikulum merdeka,neutral,0.9972251653671265
Saya buka jasa joki pembuatan modul ajar kurikulum merdeka Atau juga bisa yang lebih lengkapnya perangkat ajar 250k udah lengkap dengan bahan ajar/bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin ataupun mengajar yaw https://t.co/7q25n8XPIQ,saya buka jasa joki pembuatan modul ajar kurikulum merdeka atau juga bisa yang lebih lengkapnya perangkat ajar k udah lengkap dengan bahan ajar bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin ataupun mengajar yaw,saya buka jasa joki buat modul ajar kurikulum merdeka atau bisa lebih lengkap perangkat ajar udah lengkap dengan bahan ajar baca lkpd soal evaluasi tinggal implementasi untuk ukin atau ajar yaw,"['saya', 'buka', 'jasa', 'joki', 'buat', 'modul', 'ajar', 'kurikulum', 'merdeka', 'atau', 'bisa', 'lebih', 'lengkap', 'perangkat', 'ajar', 'udah', 'lengkap', 'dengan', 'bahan', 'ajar', 'baca', 'lkpd', 'soal', 'evaluasi', 'tinggal', 'implementasi', 'untuk', 'ukin', 'atau', 'ajar', 'yaw']",aku buka jasa joki buat modul ajar kurikulum merdeka atau bisa lebih lengkap perangkat ajar sudah lengkap dengan bahan ajar baca lkpd soal evaluasi tinggal implementasi untuk ukin atau ajar yaw,neutral,0.9918402433395386
@defenceview_id Gaji belasan juta. Harta ratusan milyar. Kira2 dari mana ya https://t.co/A5HAfPLhI2,gaji belasan juta harta ratusan milyar kira dari mana ya,gaji bas juta harta ratus milyar kira mana,"['gaji', 'bas', 'juta', 'harta', 'ratus', 'milyar', 'kira', 'mana']",gaji bas juta harta ratus milyar kira mana,negative,0.9306668043136597
@mob_barley17 @defenceview_id Polwil sdh dihapus tapi korem masih ada ya. Mereka kan dulu setara wilayahnya,polwil sdh dihapus tapi korem masih ada ya mereka kan dulu setara wilayahnya,polwil sdh hapus tapi korem masih ada mereka dulu tara wilayah,"['polwil', 'sdh', 'hapus', 'tapi', 'korem', 'masih', 'ada', 'mereka', 'dulu', 'tara', 'wilayah']",polwil sdh hapus tapi korem masih ada mereka dulu tara wilayah,neutral,0.9982417821884155
ini kah hasil dari kurikulum merdeka?,ini kah hasil dari kurikulum merdeka,kah hasil kurikulum merdeka,"['kah', 'hasil', 'kurikulum', 'merdeka']",kah hasil kurikulum merdeka,negative,0.9683646559715271
@susipudjiastuti Kapok pilih kader PDIP,kapok pilih kader pdip,kapok pilih kader pdip,"['kapok', 'pilih', 'kader', 'pdip']",kapok pilih kader pdip,neutral,0.9553496241569519
@DLimanam59396 @paleojovanicus @SoundOfYogi Lah mang iya. Makanya Nadiem no rubah. Sayangnya ini negeri mmg GOBLOK TO THE CORE sampe2 KURIKULUM saja dikira INSTAN bs lgsg cetak ANAK JENIUS. Negara2 pemakai Kurikulum Merdeka yg ditiru NADIEM itu sdh ada 30thn lalu dan skrg DOKTORAL &amp; PhD paling bnyk di negara KURIKULUM itu.,lah mang iya makanya nadiem no rubah sayangnya ini negeri mmg goblok to the core sampe kurikulum saja dikira instan bs lgsg cetak anak jenius negara pemakai kurikulum merdeka yg ditiru nadiem itu sdh ada thn lalu dan skrg doktoral amp phd paling bnyk di negara kurikulum itu,mang iya makanya nadiem no rubah sayang negeri goblok the core sampe kurikulum kira instan lgsg cetak anak jenius negara pakai kurikulum merdeka tiru nadiem itu sdh ada lalu skrg doktoral phd paling bnyk negara kurikulum itu,"['mang', 'iya', 'makanya', 'nadiem', 'no', 'rubah', 'sayang', 'negeri', 'goblok', 'the', 'core', 'sampe', 'kurikulum', 'kira', 'instan', 'lgsg', 'cetak', 'anak', 'jenius', 'negara', 'pakai', 'kurikulum', 'merdeka', 'tiru', 'nadiem', 'itu', 'sdh', 'ada', 'lalu', 'skrg', 'doktoral', 'phd', 'paling', 'bnyk', 'negara', 'kurikulum', 'itu']",mang iya makanya nadiem no rubah sayang negeri goblok sebuah core sampai kurikulum kira instan langsung cetak anak jenius negara pakai kurikulum merdeka tiru nadiem itu sdh ada lalu sekarang doktoral phd paling banyak negara kurikulum itu,negative,0.9985186457633972
@kegblgnunfaedh Inilah kurikulum merdeka terserah anaknya mau belajar apa kagak,inilah kurikulum merdeka terserah anaknya mau belajar apa kagak,ini kurikulum merdeka serah anak ajar apa kagak,"['ini', 'kurikulum', 'merdeka', 'serah', 'anak', 'ajar', 'apa', 'kagak']",ini kurikulum merdeka serah anak ajar apa kagak,neutral,0.9680046439170837
@denareshhh Sangat pas untuk menggambarkan murid yang belajar pake Kurikulum Merdeka,sangat pas untuk menggambarkan murid yang belajar pake kurikulum merdeka,sangat untuk gambar murid ajar pake kurikulum merdeka,"['sangat', 'untuk', 'gambar', 'murid', 'ajar', 'pake', 'kurikulum', 'merdeka']",sangat untuk gambar siswa ajar pakai kurikulum merdeka,neutral,0.7554665207862854
@mrzalfa @kegblgnunfaedh Kurikulum sebelum Merdeka tiap pulang harus setor perkalian. Bergiliran setornya dibantu teman yang sudah hapal. Sekarang? Siswa wajib naik kelas.,kurikulum sebelum merdeka tiap pulang harus setor perkalian bergiliran setornya dibantu teman yang sudah hapal sekarang siswa wajib naik kelas,kurikulum belum merdeka tiap pulang harus setor kali gilir setor bantu teman sudah hapal sekarang siswa wajib naik kelas,"['kurikulum', 'belum', 'merdeka', 'tiap', 'pulang', 'harus', 'setor', 'kali', 'gilir', 'setor', 'bantu', 'teman', 'sudah', 'hapal', 'sekarang', 'siswa', 'wajib', 'naik', 'kelas']",kurikulum belum merdeka tiap pulang harus setor kali gilir setor bantu teman sudah hapal sekarang siswa wajib naik kelas,neutral,0.991460919380188
